"(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one"|drug
1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE|drug
"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE"|drug
"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE"|drug
"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE"|drug
11-TRANS-13-TRANS-15-CIS-OCTADECATRIENOIC ACID|drug
{1-[2-(1-FORMYL-PROPYL)-3-METHANESULFONYLAMINO-PYRROLIDINE-1-CARBONYL]-2-METHYL-PROPYL}-CARBAMIC ACID TERT-BUTYL ESTER|drug
"1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene"|drug
"1-({2-[2-(4-CHLOROPHENYL)ETHYL]-1,3-DIOXOLAN-2-YL}METHYL)-1H-IMIDAZOLE"|drug
"1-(2,2'-bithiophen-5-yl)methanamine"|drug
"12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12H)-one"|drug
"1-{2-[3-(2-Chloro-4,5-difluoro-benzoyl)-ureido]-4-fluoro-phenyl}-piperidine-4-carboxylic acid"|drug
"1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide"|drug
1-[2-(3-ACETYL-2-HYDROXY-6-METHOXY-PHENYL)-CYCLOPROPYL]-3-(5-CYANO-PYRIDIN-2-YL)-THIOUREA|drug
"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine"|drug
123I-iodometomidate|drug
"1,2,3-TRIHYDROXY-1,2,3,4-TETRAHYDROBENZO[A]PYRENE"|drug
[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester|drug
1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE|drug
1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA|drug
"1,2,4-Triazole-Carboxamidine"|drug
"1,2,4-Triazole"|drug
"1,2,5,8-tetrahydroxyanthracene-9,10-dione"|drug
"1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-L-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione"|drug
"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial"|drug
"1,2,5-THIADIAZOLIDIN-3-ONE-1,1-DIOXIDE"|drug
"(1,2,6,7-3H)Testosterone"|drug
"1-(2-{[(6-amino-2-methylpyridin-3-yl)methyl]amino}ethyl)-6-chloro-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-1,4-dihydropyrazin-2-ol"|drug
"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One"|drug
"1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperidin-4-Yl-3,4-Dihydroquinolin-2(1h)-One"|drug
"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine"|drug
1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea|drug
1-[2-AMINO-2-CYCLOHEXYL-ACETYL]-PYRROLIDINE-3-CARBOXYLIC ACID 5-CHLORO-2-(2-ETHYLCARBAMOYL-ETHOXY)-BENZYLAMIDE|drug
1-[(2-AMINO-4-CHLORO-5-METHYLPHENYL)SULFONYL]-L-PROLINE|drug
"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol"|drug
12-Bromododecanoic Acid|drug
"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"|drug
"1-(2-cyclopropylethyl)-3-(1,1-dioxo-2H-1,2,4-benzothiadiazin-3-yl)-6-fluoro-4-hydroxy-2(1H)-quinolinone"|drug
1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-4-METHYL-1H-INDOLE|drug
1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE|drug
"1-[2-DEOXYRIBOFURANOSYL]-2,4-DIFLUORO-5-METHYL-BENZENE-5'MONOPHOSPHATE"|drug
"1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate"|drug
"1,2-diacyl-sn-glycero-3-phosphoinositol"|drug
"1,2-dichlorobenzene"|drug
"1,2-Dichloro-Propane"|drug
"1,2-Dihydroxybenzene"|drug
"1,2-dihydroxynaphthalene dioxygenase"|drug
"1,2-Dimethoxyethane"|drug
"1,2-Di-N-Pentanoyl-Sn-Glycero-3-Dithiophosphocholine"|drug
"1,2-Dipalmitoyl-Phosphatidyl-Glycerole"|drug
"1,2-Distearoyllecithin"|drug
"1,2-docosahexanoyl-sn-glycero-3-phosphoserine calcium"|drug
"1,2-Docosahexanoyl-sn-glycero-3-phosphoserine"|drug
1-(2-Ethanone)-2-Hydroxy-2-(1-Amino-2-Methyl-2-Ethanol)-4-(2-Dimethyl)Ethane-Imidazoline-5-One;Chromophore (Thr-Leu-Gly)|drug
1'2'-Ethenylbufuralol|drug
1-(2-Fluorobenzyl)-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine|drug
12-HETE|drug
"1,2-Hexanediol"|drug
1-[2-HYDROXY-3-(4-CYCLOHEXYL-PHENOXY)-PROPYL]-4-(2-PYRIDYL)-PIPERAZINE|drug
12-Hydroxydodecanoic Acid|drug
"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)-6-HYDROXYPYRIMIDINE-2,4(1H,3H)-DIONE"|drug
"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE"|drug
"1-((2-HYDROXYETHOXY)METHYL)-5-BENZYLPYRIMIDINE-2,4(1H,3H)-DIONE"|drug
"1-((2-HYDROXYETHOXY)METHYL)-5-(PHENYLTHIO)PYRIMIDINE-2,4(1H,3H)-DIONE"|drug
1-(2-HYDROXYETHYLOXYMETHYL)-6-PHENYL THIOTHYMINE|drug
"1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium"|drug
"1,2-icosapentoyl-sn-glycero-3-phosphoserine"|drug
"1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE"|drug
1-{2-OXO-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-5-YL}UREA|drug
1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine|drug
12-Phenylheme|drug
(12R)-12-hydroxyeicosapentaenoic acid|drug
1-[(2R)-2-aminobutanoyl]-N-(3-chlorobenzyl)-L-prolinamide|drug
1-[(2R)-2-aminobutanoyl]-N-(4-carbamimidoylbenzyl)-L-prolinamide|drug
"1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE"|drug
"1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE"|drug
"1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine"|drug
"1-{(2S,5S)-4-FLUORO-5-[(TRITYLOXY)METHYL]TETRAHYDROFURAN-2-YL}PYRIMIDINE-2,4(1H,3H)-DIONE"|drug
1-[2-(S)-AMINO-3-BIPHENYL-4-YL-PROPIONYL]-PYRROLIDINE-2-(S)-CARBONITRILE|drug
1-3 Sugar Ring of Pentamannosyl 6-Phosphate|drug
"1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA"|drug
"1,3,2-Dioxaborolan-2-Ol"|drug
"1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide"|drug
"1,3,3-trimethyl-2-[(1E,3E)-3-methylpenta-1,3-dien-1-yl]cyclohexene"|drug
"1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole"|drug
"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL"|drug
"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea"|drug
"1,3,4-TRIHYDROXY-5-(3-PHENOXYPROPYL)-CYCLOHEXANE-1-CARBOXYLIC A CID"|drug
"1,3,5-BENZENETRICARBOXYLIC ACID"|drug
"1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID"|drug
"1,3,5-Trichloro-Benzene"|drug
13-Acetylphorbol|drug
"1,3-bis-([[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-ethyl]-amino-carbonyloxy)-2-amino-propane"|drug
"1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline"|drug
[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER|drug
1-(3-chloro-4-methylphenyl)-3-{2-[({5-[(dimethylamino)methyl]-2-furyl}methyl)thio]ethyl}urea|drug
1-(3-chlorophenyl) piperazine|drug
13-cis-12-(3'-Carboxyphenyl)retinoic acid|drug
"1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-, (1R,3S,5Z)"|drug
"1,3-Dedimethyl-1,3-Divinyl Heme"|drug
13-deoxydoxorubicin|drug
"1,3-DI(N-Propyloxy-A-mannopyranosyl)-carbomyl 5-methyazido-benzene"|drug
"1,3-DIPHENYLUREA"|drug
13-HETE|drug
[1-(3-hydroxy-2-oxo-1-phenethyl-propylcarbamoyl)2-phenyl-ethyl]-carbamic acid pyridin-4-ylmethyl ester|drug
{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid|drug
1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE|drug
1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid|drug
1-(3-METHYLPHENYL)-1H-BENZIMIDAZOL-5-AMINE|drug
1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one|drug
"1,3-Propandiol"|drug
"(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE"|drug
"1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide"|drug
"(13S)-13-METHYLDODECAHYDRO-1H-CYCLOPENTA[A]PHENANTHRENE-3,17(2H,4H)-DIONE"|drug
"1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL"|drug
"1,3-Thiazole-4-Carboxylic Acid"|drug
14 kDa fatty acid-binding protein|drug
"14,15-EET"|drug
1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine|drug
14-3-3 protein beta/alpha|drug
14-3-3 protein epsilon|drug
14-3-3 protein eta|drug
14-3-3 protein theta|drug
14-3-3 protein zeta/delta|drug
14-3-3 protein|drug
14-3-3|drug
"1,4:3,6-Dianhydro-2-O-(3-carbamimidoylphenyl)-5-O-(4-carbamimidoylphenyl)-D-glucitol"|drug
"1-{4-[4-Amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea"|drug
"1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine"|drug
"1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine"|drug
1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea|drug
"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE"|drug
"1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"|drug
"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE"|drug
"1,4-Butanediol"|drug
"1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One"|drug
"1-(4-Cyano-phenyl)-3-[2-(2,6-dichloro-phenyl)-1-imino-ethyl]-thiourea"|drug
"1,4-Deoxy-4-((5-Hydroxymethyl-2,3,4-Trihydroxycyclohex-5-Enyl)Amino)Fructose"|drug
"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"|drug
"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid"|drug
"1,4-Diethylene Dioxide"|drug
"1,4-dihydroxy-2-naphthoyl-CoA synthase"|drug
"1,4-Dihydroxy-2-naphthoyl-CoA synthase"|drug
"1,4-dithio-alpha-D-glucopyranose"|drug
"1,4-dithio-beta-D-glucopyranose"|drug
"1,4-Dithiothreitol"|drug
[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate|drug
"1-(4-fluorophenyl)-N-[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]-2-oxo-1,2-dihydropyridine-3-carboxamide"|drug
1-(4-HEXYLPHENYL)PROP-2-EN-1-ONE|drug
1-[4-(hydroxymethyl)phenyl]guanidine|drug
1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID|drug
"1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"|drug
"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol"|drug
1-[4-(PYRIDIN-4-YLOXY)PHENYL]-3-[3-(TRIFLUOROMETHYL)PHENYL]UREA|drug
"1-[(4S)-4-amino-5-(1,3-benzothiazol-2-yl)-5-oxopentyl]guanidine"|drug
1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-Carboxylic Acid|drug
1-(4-thiophen-2-ylphenyl)methanamine|drug
"1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea"|drug
"1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea"|drug
"1,5-anhydro-D-fructose reductase"|drug
1-(5-BROMO-PYRIDIN-2-YL)-3-[2-(6-FLUORO-2-HYDROXY-3-PROPIONYL-PHENYL)-CYCLOPROPYL]-UREA|drug
"1-(5-Carboxypentyl)-5-[(2,6-Dichlorobenzyl)Oxy]-1 H-Indole-2-Carboxylic Acid"|drug
"1-(5-CHLORO-2,4-DIMETHOXYPHENYL)-3-(5-CYANOPYRAZIN-2-YL)UREA"|drug
1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA|drug
15-HETE|drug
"1-[5-Methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1H-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea"|drug
"1-(5-OXO-2,3,5,9B-TETRAHYDRO-1H-PYRROLO[2,1-A]ISOINDOL-9-YL)-3-(5-PYRROLIDIN-2-YL-1H-PYRAZOL-3-YL)-UREA"|drug
1-(5-phospho-D-ribosyl)-ATP|drug
"1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)-2-(METHYLAMINO)ETHANONE"|drug
1-(5-Tert-Butyl-2-Methyl-2h-Pyrazol-3-Yl)-3-(4-Chloro-Phenyl)-Urea|drug
1-(5-Tert-Butyl-2-P-Tolyl-2h-Pyrazol-3-Yl)-3-[4-(2-Morpholin-4-Yl-Ethoxy)-Naphthalen-1-Yl]-Urea|drug
"16,17-Androstene-3-Ol"|drug
1-[6-(2-CHLORO-4-METHYXYPHENOXY)-HEXYL]-IMIDAZOLE|drug
[1-(6-{6-[(1-methylethyl)amino]-1H-indazol-1-yl}pyrazin-2-yl)-1H-pyrrol-3-yl]acetic acid|drug
"16-alpha,17-beta-estriol 17-beta-D-glucuronide"|drug
16-Bromoepiandrosterone|drug
"1-(6-CYANO-3-PYRIDYLCARBONYL)-5',8'-DIFLUOROSPIRO[PIPERIDINE-4,2'(1'H)-QUINAZOLINE]-4'-AMINE"|drug
"1,6-Diaminohexane"|drug
"1,6-DIHYDROXY NAPHTHALENE"|drug
"1,6-Di-O-Phosphono-D-Allitol"|drug
"1,6-DI-O-PHOSPHONO-D-MANNITOL"|drug
"1,6-Fructose Diphosphate (Linear Form)"|drug
16-HETE|drug
16S ribosomal RNA|drug
16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA|drug
17alpha-Estriol|drug
17-alpha-Hydroxylase Deficiency (CYP17)|drug
"17Alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane"|drug
"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene"|drug
17alpha-methyl-4-hydroxynandrolone|drug
17-beta Hydroxysteroid Dehydrogenase III Deficiency|drug
"(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10),2,4-trien-3-yl sulfamate"|drug
"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine"|drug
17-HETE|drug
"17-HYDROXY-18A-HOMO-19-NOR-17ALPHA-PREGNA-4,9,11-TRIEN-3-ONE"|drug
17-METHYL-17-ALPHA-DIHYDROEQUILENIN|drug
"18-CHLORO-11,12,13,14-TETRAHYDRO-1H,10H-8,4-(AZENO)-9,15,1,3,6-BENZODIOXATRIAZACYCLOHEPTADECIN-2-ONE"|drug
"1,8-Di-Hydroxy-4-Nitro-Anthraquinone"|drug
"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One"|drug
18-HETE|drug
18-methoxycoronaridine|drug
18-methyl-19-nortestosterone|drug
"19-(cyclopropylamino)-4,6,7,15-tetrahydro-5H-16,1-(azenometheno)-10,14-(metheno)pyrazolo[4,3-o][1,3,9]triazacyclohexadecin-8(9H)-one"|drug
1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine|drug
19-HETE|drug
19-Nor-4-androstenedione|drug
19-Nor-5-androstenediol|drug
19-Nor-5-androstenedione|drug
19-norandrostenedione|drug
1-ACETYL-2-CARBOXYPIPERIDINE|drug
1-ACETYL-2-LYSO-SN-GLYCERO-3-PHOSPHOETHANOLAMINE|drug
1-Acetyl-4-(4-{4-[(2-Ethoxyphenyl)Thio]-3-Nitrophenyl}Pyridin-2-Yl)Piperazine|drug
1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone|drug
1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine|drug
"1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin D3"|drug
"1alpha,24S-Dihydroxyvitamin D2"|drug
1alpha-Hydroxyvitamin D5|drug
1-Amino-1-Carbonyl Pentane|drug
"1-Amino-2,3-Dihydroxy-5-Hydroxymethyl Cyclohex-5-Ene"|drug
1-Amino-6-Cyclohex-3-Enylmethyloxypurine|drug
1-aminocyclopropane-1-carboxylate deaminase|drug
1-aminocyclopropane-1-carboxylate synthase-like protein 1|drug
1-Aminocyclopropanecarboxylic Acid|drug
1-Aminocyclopropylphosphonate|drug
1-Androstenediol|drug
1-Androstenedione|drug
1-Anilino-8-Naphthalene Sulfonate|drug
"(1aR,8S,13S,14S,15aR)-5,13,14-trihydroxy-3-methoxy-8-methyl-8,9,13,14,15,15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6,12(1aH)-dione"|drug
"1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct"|drug
1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide|drug
"1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE"|drug
"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE"|drug
(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid|drug
1-benzylimidazole|drug
1-Benzyl-(R)-Propylamine|drug
"1-Beta-Ribofuranosyl-1,3-Diazepinone"|drug
1-biphenyl-2-ylmethanamine|drug
1-(biphenyl-4-ylmethyl)-1H-imidazole|drug
1-Bromopropane-2-Ol|drug
1-Butane Boronic Acid|drug
